clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000675,A,2,65625,16.872292367053788,0.04737333782648934,0.9333563154991726,0.9139685603971318,93.23745727539062
2013_05_28_drive_0006_sync_000675,A,3,57123,16.137737715871715,0.060681254179035804,0.8703530060672918,0.8283094318808605,94.49609375
2013_05_28_drive_0006_sync_000675,A,4,60279,16.446730544953347,0.06042699992788059,0.8993932708218423,0.8530336458907888,96.55302429199219
2013_05_28_drive_0006_sync_000680,A,0,65533,17.338685756312344,0.05222159411719396,0.9494208494208494,0.9060121345835631,93.38375854492188
2013_05_28_drive_0006_sync_000680,A,1,65634,17.210970801364027,0.04656135919732818,0.9333563154991726,0.9148097076668505,93.23745727539062
2013_05_28_drive_0006_sync_000680,A,2,57072,16.992280387999365,0.06400609676898794,0.8703530060672918,0.8289437396580254,94.49609375
2013_05_28_drive_0006_sync_000680,A,3,59262,16.979576270372075,0.07176498703492595,0.8993932708218423,0.8401958080529509,96.55302429199219
2013_05_28_drive_0006_sync_000680,A,4,63335,16.04230182926829,0.08817056294662473,0.9168505239933812,0.8831494760066189,95.18238067626953
2013_05_28_drive_0006_sync_000685,A,0,66035,17.24078581541366,0.07631124200641848,0.9333563154991726,0.9228764478764478,93.23745727539062
2013_05_28_drive_0006_sync_000685,A,1,58157,17.37586743373926,0.07317204049484616,0.8703530060672918,0.8465802537231109,94.49609375
2013_05_28_drive_0006_sync_000685,A,2,59762,17.444633061835106,0.0833408654717569,0.8993932708218423,0.8517236624379482,96.55302429199219
2013_05_28_drive_0006_sync_000685,A,3,63818,16.61409735576923,0.14128148730719015,0.9168505239933812,0.8926640926640926,95.18238067626953
2013_05_28_drive_0006_sync_000685,A,4,62788,19.49342801144848,0.04609113197269954,0.9055019305019305,0.8750965250965251,96.06050872802734
2013_05_28_drive_0006_sync_000690,A,0,58548,18.029732813309167,0.07818664923152019,0.8703530060672918,0.8520546056260342,94.49609375
2013_05_28_drive_0006_sync_000690,A,1,60224,18.20562065972222,0.08308729308163998,0.8993932708218423,0.8611555432984005,96.55302429199219
